url,name,description
https://courses.illinois.edu/schedule/terms/ECE/560,ECE 560   VLSI in DSP & Communication   credit: 4 Hours. ,"
Basic concepts in digital signal processing, VLSI design methodologies, VLSI DSP building blocks; algorithm transformation and mapping techniques, high-speed, low-power transforms, applications to digital filtering; basics of finite-field arithmetic, forward-error correction algorithms, and architectures; DSP implementation platforms, programmable DSPs, media processors, FPGAs, ASICs, case studies of multimedia communications systems, video codecs, xDSL, and cable modems. Homework and a term project apply these concepts in the design of VLSI architectures for digital signal processing and communication systems. Prerequisite: ECE 310.
"
https://courses.illinois.edu/schedule/terms/ECE/561,ECE 561   Detection & Estimation Theory   credit: 4 Hours. ,"
Detection and estimation theory, with applications to communication, control, and radar systems; decision-theory concepts and optimum-receiver principles; detection of random signals in noise, coherent and noncoherent detection; parameter estimation, linear and nonlinear estimation, and filtering. Prerequisite: ECE 534.
"
https://courses.illinois.edu/schedule/terms/ECE/562,ECE 562   Advanced Digital Communication   credit: 4 Hours. ,"
Digital communication systems modulation, demodulation, signal space methods, channel models, bit error rate, spectral occupancy, synchronization, equalization, trellis-coded modulation, wireless channels, multiantenna systems, spread spectrum, and orthogonal frequency modulation. 4 graduate hours. No professional credit. Prerequisite: ECE 461 or ECE 459.
"
https://courses.illinois.edu/schedule/terms/ECE/563,ECE 563   Information Theory   credit: 4 Hours. ,"
Mathematical models for channels and sources; entropy, information, data compression, channel capacity, Shannon's theorems, and rate-distortion theory. Prerequisite: One of ECE 534, MATH 464, MATH 564.
"
https://courses.illinois.edu/schedule/terms/ECE/564,ECE 564   Modern Light Microscopy   credit: 4 Hours. ,"
Current research topics in modern light microscopy: optics principles (statistical optics, Gaussian optics, elastic light scattering, dynamic light scattering); traditional microscopy (bright field, dark field, DIC, phase contract, confocal, epi-fluorescence, confocal fluorescence); current research topics (multiphoton, CARS, STED, FRET, FIONA, STORM, PALM, quantitative phase). Prerequisite: One of ECE 460, MSE 405, PHYS 402.
"
https://courses.illinois.edu/schedule/terms/ECE/566,ECE 566   Computational Inference and Learning   credit: 4 Hours. ,"
Computational inference and machine learning have seen a surge of interest in the last 15 years, motivated by applications as diverse as computer vision, speech recognition, analysis of networks and distributed systems, big-data analytics, large-scale computer simulations, and indexing and searching of very large databases. This course introduces the mathematical and computational methods that enable such applications. Topics include computational methods for statistical inference, sparsity analysis, approximate inference and search, and fast optimization. 4 graduate hours. No professional credit. Prerequisite: ECE 490, ECE 534.
"
https://courses.illinois.edu/schedule/terms/ECE/567,ECE 567   Communication Network Analysis   credit: 4 Hours. ,"
Performance analysis and design of multiple-user communication systems; emphasis on rigorous formulation and analytical and computational methods; includes queuing networks, decentralized minimum delay routing, and dynamic network flow control. Prerequisite: CS 438; one of ECE 534, MATH 464, MATH 564.
"
https://courses.illinois.edu/schedule/terms/ECE/568,ECE 568   Model & Cntrl Electromech Syst   credit: 4 Hours. ,"
Fundamental electrical and mechanical laws for derivation of machine models; simplifying transformations of variables in electrical machines; power electronics for motor control; time-scale separation; feedback linearization and nonlinear control as applied to electrical machines. Typical electromechanical applications in actuators, robotics, and variable speed drives. Prerequisite: ECE 431 and ECE 515.
"
https://courses.illinois.edu/schedule/terms/ECE/569,ECE 569   Inverse Problems in Optics   credit: 4 Hours. ,"
Physical optics, solution of linear inverse problems, and computed imaging. Forward problems in diffraction, asymptotics, ray propagation, x-ray projections, scattering, sources, optical coherence tomography, and near-field optics. Solution of associated inverse problems including back-propagation, back-projection, Radon transforms (x-ray CT), inverse scattering, source localization, interferometric synthetic aperture microscopy, and near-field tomography. Special topics as time permits. Prerequisite: ECE 460.
"
https://courses.illinois.edu/schedule/terms/ECE/570,ECE 570   Nonlinear Optics   credit: 4 Hours. ,"
Light propagation in anisotropic crystals; second- and third-order nonlinear susceptibility and electro-optic effect; discussion of the relationship of these effects along with such applications as light modulation, harmonic generation, and optical parametric amplification and oscillation. Prerequisite: ECE 520.
"
https://courses.illinois.edu/schedule/terms/ECE/571,ECE 571   EM Waves in Inhomogen Media   credit: 4 Hours. ,"
Electromagnetic waves in layered media; plane wave expansion of electromagnetic point source field; Sommerfeld integrals; transient response; WKB method with asymptotic matching; scattering by junction discontinuity; surface integral equation; volume integral equation; inverse problems. Prerequisite: MATH 446; ECE 520 or PHYS 505.
"
https://courses.illinois.edu/schedule/terms/ECE/572,ECE 572   Quantum Opto-Electronics   credit: 4 Hours. ,"
Theoretical approach to quantum mechanics and atomic physics, with many applications in spin resonance and modern maser theory. Prerequisite: PHYS 485 recommended.
"
https://courses.illinois.edu/schedule/terms/ECE/573,ECE 573   Power System Control   credit: 4 Hours. ,"
Energy control center functions, state estimation and steady state security assessment techniques, economic dispatch, optimal power flow, automatic generation control, and dynamic equivalents. Prerequisite: ECE 476; credit or concurrent registration in ECE 530.
"
https://courses.illinois.edu/schedule/terms/ECE/574,ECE 574   Nanophotonics   credit: 4 Hours. ,"
Nanoscale interaction between light and semiconductors, metals, or composites; plasmonics, cavity electrodynamics, polarition cavity condensation, sub-wavelength structures, metamaterials, and applications. Prerequisite: ECE 455 or ECE 572; ECE 487 or PHYS 486.
"
https://courses.illinois.edu/schedule/terms/ECE/576,ECE 576   Power System Dynm & Stability   credit: 4 Hours. ,"
Detailed modeling of the synchronous machine and its controls, such as excitation system and turbine-governor dynamics; time-scales and reduced order models; non-linear and linear multi-machine models; stability analysis using energy functions; power system stabilizers. Prerequisite: ECE 476; credit or concurrent registration in ECE 530.
"
https://courses.illinois.edu/schedule/terms/ECE/577,ECE 577   Advanced Antenna Theory   credit: 4 Hours. ,"
Selected topics from recent engineering literature on antennas supplemented by advanced topics in electromagnetic theory needed for comprehension; current techniques for analysis of wire, slot, horn, frequency independent, quasi-optical, and array antennas. Prerequisite: ECE 520.
"
https://courses.illinois.edu/schedule/terms/ECE/579,ECE 579   Computational Complexity   credit: 4 Hours. ,"
Same as CS 579. See CS 579.
"
https://courses.illinois.edu/schedule/terms/ECE/580,ECE 580   Optimiz by Vector Space Methds   credit: 4 Hours. ,"
Normed, Banach, and Hilbert spaces; applications of the projection theorem and the Hahn-Banach Theorem to problems of minimum norm, least squares estimation, mathematical programming, and optimal control; the Kuhn-Tucker Theorem and Pontryagin's maximum principle; iterative methods. Prerequisite: MATH 415 or MATH 482; MATH 447.
"
https://courses.illinois.edu/schedule/terms/ECE/581,ECE 581   Advanced Analog IC Design   credit: 4 Hours. ,"
Advanced topics in modern analog IC design. Emphasis on CMOS building blocks and circuit techniques as a result of fabrication technology advancement. Noise in linear analog circuits; linear feedback theory and stability; harmonic distortion in weakly nonlinear circuits; switched-capacitor circuit technique and realization; Nyquist-rate and oversampled data converters. Extensive computer simulations required in both homework and final project. Prerequisite: ECE 310 and ECE 483.
"
https://courses.illinois.edu/schedule/terms/ECE/582,ECE 582   Physical VLSI Design   credit: 4 Hours. ,"
Basic physical design requirements for VLSI; performance-oriented formulation and optimization of chip partitioning, module placement and interconnection; optimized design and layout of on-chip modules; circuit extraction; high-speed VLSI circuits; yield and reliability analysis; advanced VLSI packaging and parametric testing. Prerequisite: ECE 425 or ECE 482.
"
https://courses.illinois.edu/schedule/terms/ECE/584,ECE 584   Embedded System Verification   credit: 4 Hours. ,"
Examines formal analysis an synthesis approaches for discrete, continuous, and hybrid models of computing systems and their physical environment. Introduces timed and hybrid automata models. Analysis techniques including model checking, Hoare-style deduction, and abstractions for safety and stability, and controller synthesis strategies with applications in distributed robotics, automobile system, traffic control, and real-time systems. Same as CS 584. 4 graduate hours. No professional credit. Prerequisite: CS 476 or CS 477.
"
https://courses.illinois.edu/schedule/terms/ECE/585,ECE 585   MOS Device Modeling & Design   credit: 4 Hours. ,"
Techniques for characterizing gate oxide and interface properties and reliability, I-V models for circuit simulation, design for control of short channel effects, silicon-on-insulator, and new device structures. Prerequisite: ECE 441.
"
https://courses.illinois.edu/schedule/terms/ECE/586,ECE 586   Topics in Decision and Control   credit: 4 Hours. ,"
Lectures and discussions related to advanced topics and new areas of interest in decision and control theory: hybrid, sampled-data, and fault tolerant systems; control over networks; vision-based control; system estimation and identification; dynamic games. May be repeated up to 12 hours within a term, and up to 20 hours total for the course. Credit towards a degree from multiple offerings of this course is not given if those offerings have significant overlap, as determined by the ECE department. Prerequisite: As specified each term. It is expected that each offering will have a 500-level course as prerequisite or co-requisite.
"
https://courses.illinois.edu/schedule/terms/ECE/588,ECE 588   Electricity Resource Planning   credit: 4 Hours. ,"
Techniques in electricity resource planning including methodologies for reliability evaluation and assessment, production costing, marginal costing, supply-side and demand-side planning, integrated planning, and planning under competition. Prerequisite: MATH 415, ECE 313, and ECE 476.
"
https://courses.illinois.edu/schedule/terms/ECE/590,ECE 590   Graduate Seminar in Special Topics   credit: 0 to 1 Hours. ,"
Lectures and discussions on current research and literature on advanced topics in electrical engineering. 0 to 1 graduate hours. No professional credit. Approved for S/U grading only. May be repeated to a maximum of 1 hour in the same semester to a maximum of 4 credit hours in separate semesters, if topics vary. Prerequisite: Consent of instructor.
"
https://courses.illinois.edu/schedule/terms/ECE/594,ECE 594   Math Models of Language   credit: 3 or 4 Hours. ,"
Mathematical models of linguistic structure and their implementation in computational algorithms used in automatic speech understanding and speech synthesis. Statistical and automata-theoretic techniques are studied allowing a quantitative description of acoustic-phonetics, phonology, phonotactics, lexicons, syntax, and semantics. The methods are used to build components of a speech understanding system. For 4 hours credit, an extended project is required. Prerequisite: ECE 537.
"
https://courses.illinois.edu/schedule/terms/ECE/596,ECE 596   Master's Project   credit: 1 to 8 Hours. ,"
Individual or team projects in electrical and computer engineering emphasizing advanced engineering analysis and design. May be repeated to a maximum of 16 hours.
"
https://courses.illinois.edu/schedule/terms/ECE/597,ECE 597   Individual Study in ECE   credit: 1 to 8 Hours. ,"
Individual projects. Approved written application to department as specified by department or instructor is required. May be repeated. Prerequisite: Consent of instructor.
"
https://courses.illinois.edu/schedule/terms/ECE/598,ECE 598   Special Topics in ECE   credit: 0 to 4 Hours. ,"
Subject offerings of new and developing areas of knowledge in electrical and computer engineering intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. May be repeated in the same or separate terms if topics vary.
"
https://courses.illinois.edu/schedule/terms/ECE/599,ECE 599   Thesis Research   credit: 0 to 16 Hours. ,"
Approved for S/U grading only. May be repeated.
"
